% Model:              rectangular_wire_2.mph
% Version:            COMSOL 5.3.1.229
% Date:               Oct 22 2018, 12:46
% Dimension:          1
% Nodes:              667
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
7.577439749710377         1.6503880457378695E-10
7.670677887447803         1.8019971721432148E-10
7.675673833693152         1.8314691147179525E-10
7.768304315340066         1.9802228112983807E-10
7.769512325221394         2.0073629738928226E-10
7.79471042712807          2.0612750937441267E-10
7.861345070951522         2.2351693127341172E-10
7.864275632535298         2.223739580353875E-10
7.953491268084868         2.540482947566252E-10
7.958727809600141         2.534355622517738E-10
7.965515560067269         2.5680350524684184E-10
8.029769715186058         2.783092310452367E-10
8.066778197800817         2.9444444690370026E-10
8.073970903478976         2.967241021535472E-10
8.078941260488799         2.98479543400128E-10
8.110410857917811         3.125404635812212E-10
8.121099501118406         3.1727585421801716E-10
8.145575367160909         3.30215303726152E-10
8.152252280219027         3.332175678029346E-10
8.163378674926339         3.3813279310862143E-10
8.187021588608065         3.5190611235998446E-10
8.205386451681859         3.624848660892784E-10
8.237021736583346         3.826263440680695E-10
8.237642530174208         3.8153659861530385E-10
8.237784210769648         3.824935305208204E-10
8.23792699563943          3.825913583275304E-10
8.238443886271824         3.835771081151393E-10
8.26360021399127          3.9978321659795536E-10
8.27522246356627          4.078698262265762E-10
8.282153926054644         4.1281723967962213E-10
8.301655969941848         4.2746240635059936E-10
8.304714392022749         4.297264947916722E-10
8.323887941847477         4.4494084423422706E-10
8.33018962338306          4.505838634057447E-10
8.351448620233567         4.699852433273686E-10
8.353734059458294         4.715289085981483E-10
8.354494429354517         4.730468429657483E-10
8.36720626432359          4.847561370911797E-10
8.384807192036082         5.033517484409764E-10
8.385918706045665         5.027356058847379E-10
8.412095862891155         5.315383020086306E-10
8.414461852389227         5.336351945773343E-10
8.431569518831822         5.521820357102364E-10
8.445822526049254         5.692990552897673E-10
8.452966107632244         5.786675540207766E-10
8.466840884662822         5.966979891800326E-10
8.478397468452023         6.1227138751258E-10
8.487016968839443         6.253979366503415E-10
8.49673505110519          6.395312111047282E-10
8.508321268096672         6.564433911094381E-10
8.51683347589984          6.710937982016299E-10
8.531035213173574         6.949899915817472E-10
8.54779547657723          7.250522846597734E-10
8.556244472386435         7.416088281187297E-10
8.58063553227723          7.934960407937141E-10
8.582088482651763         7.955969610668948E-10
8.604408445564038         8.458563615054167E-10
8.606900308024397         8.510072244435191E-10
8.629109072627847         9.09897309727361E-10
8.636814619965179         9.326350907404942E-10
8.646692596439202         9.61321050164207E-10
8.659180798394507         1.0001132939347742E-9
8.66340148329268          1.014926931964791E-9
8.675971722995353         1.0603893838378166E-9
8.681420304192981         1.077287560872831E-9
8.68257636735179          1.081675026311803E-9
8.701234375550653         1.153707081217788E-9
8.702553830316269         1.1605390225393233E-9
8.707180570547976         1.1794860334532515E-9
8.720124994364395         1.2394431973711648E-9
8.726629590986605         1.2724153613462501E-9
8.737702965017206         1.3245771111130089E-9
8.74626476701571          1.3694990252350181E-9
8.755971080548413         1.4264570353695208E-9
8.766874731527377         1.493954045728045E-9
8.782375145384876         1.5954711056453042E-9
8.789929857767486         1.6550583302369398E-9
8.814972117550116         1.8655402515842145E-9
8.820612648167817         1.9228973446902445E-9
8.845744249163154         2.2048308433395173E-9
8.849382703951262         2.2500421353531953E-9
8.873349726213895         2.5973367788750197E-9
8.873986133136118         2.606269176572819E-9
8.900759682748005         3.1008184374746475E-9
8.904651317975516         3.185424132739077E-9
8.914607398794544         3.4333215761963873E-9
8.92586332525781          3.709884502861571E-9
8.930701148479269         3.833645758580939E-9
8.946876292849609         4.337979869547426E-9
8.953463782107246         4.567419821335134E-9
8.967924348459974         5.110032667200674E-9
8.969870007391103         5.1936195643736135E-9
8.972002774587853         5.2801287407256465E-9
8.98692396232706          5.891530699679813E-9
8.999910673652051         6.465900301226126E-9
9.00826641865738          6.813063171195086E-9
9.030917874287434         7.720122216257237E-9
9.033506097434596         7.859601468232138E-9
9.034502139173082         7.891764841195348E-9
9.058312177850636         8.718304917944564E-9
9.061729338087487         8.82018448990922E-9
9.07523190156693          9.175245549064587E-9
9.083183196079618         9.370454030989802E-9
9.09979714372738          9.727394189101103E-9
9.106143829101654         9.855765975627848E-9
9.106883937978663         9.866325099629529E-9
9.108458584158628         9.921617802753203E-9
9.128641369887294         1.0234394216212608E-8
9.146664462598059         1.0469837399692089E-8
9.153375144576916         1.0547090863272293E-8
9.16658933599134          1.0672632527043164E-8
9.1811207592075           1.0797672989045058E-8
9.1886929388889           1.0855111251922824E-8
9.209053252368156         1.0995470834605556E-8
9.21126726204906          1.0997443355771991E-8
9.21183312726332          1.1001571602180988E-8
9.232077042088186         1.11123011576335E-8
9.234111871464282         1.112322792076967E-8
9.249596447832305         1.1185738906406603E-8
9.253549739088696         1.1202887355369587E-8
9.254233564225668         1.1204629915092975E-8
9.27140427793764          1.1265766252975351E-8
9.287976594255689         1.1311888413745796E-8
9.288540466329668         1.1312703623893577E-8
9.305127669485191         1.1359025421730426E-8
9.307746102499642         1.135900336152838E-8
9.307813211988933         1.1361089889103588E-8
9.307991130393647         1.1360507080562577E-8
9.326079038613887         1.1399110386367379E-8
9.344424773719467         1.1431563860690317E-8
9.35150430241692          1.144180641562471E-8
9.376955936438241         1.1471351113056174E-8
9.382181977530518         1.1476221073464012E-8
9.406365180210173         1.1498738852341111E-8
9.413889120846239         1.1504637168680367E-8
9.433652693230208         1.1516378348194205E-8
9.437406285603958         1.1517779894647346E-8
9.45946912135782          1.1528823105657695E-8
9.480390104918323         1.1537590882498219E-8
9.481990165706788         1.1535383760205208E-8
9.482604801034208         1.1535365804537388E-8
9.504643117480375         1.1540069442423673E-8
9.507445318917101         1.154060351807947E-8
9.527015056545128         1.1544072122388224E-8
9.52881243842912          1.1544573888776241E-8
9.529185219031787         1.1544027230513511E-8
9.547591807658419         1.1544527248052715E-8
9.569474178146908         1.1544072281608184E-8
9.569972375996741         1.154413293016713E-8
9.570498556152732         1.154394888802067E-8
9.596375765471258         1.154335288020095E-8
9.620281117618722         1.1540922542271782E-8
9.621244793146799         1.1540996554573404E-8
9.62241189713988          1.1540932333402493E-8
9.641957574111384         1.1538755675824368E-8
9.65473570685535          1.1536886025877806E-8
9.660326756290122         1.1536296533469629E-8
9.677819733386107         1.1534202301940452E-8
9.679274620711082         1.1533763817198584E-8
9.69823557785707          1.1530695704967395E-8
9.715771774011083         1.1527518931281962E-8
9.729217350153624         1.1525961621660599E-8
9.746195100588864         1.1523246585912921E-8
9.768373076213134         1.151962391756265E-8
9.769469453716566         1.1519552379088566E-8
9.787165716253869         1.151746629781769E-8
9.791383133466798         1.1516126717133578E-8
9.79152666533946          1.1516337016332582E-8
9.792124327326308         1.1515878854283565E-8
9.81010896415786          1.151377424889021E-8
9.828330429899585         1.1511623878231708E-8
9.834576936740634         1.1510775892149609E-8
9.854440206882646         1.1508311506378944E-8
9.876939812046052         1.1505833537056476E-8
9.882068211075346         1.1505350845938576E-8
9.901340075279027         1.1503873841452652E-8
9.916676986025827         1.1502924854605087E-8
9.923936718040379         1.1502209899409742E-8
9.926531991203369         1.1502167959688266E-8
9.947590627457503         1.1500964498770553E-8
9.949512544995565         1.150089190343705E-8
9.969886447173378         1.1500224729762965E-8
9.971642821808127         1.1500184534051781E-8
9.991538286905874         1.1499878578423445E-8
9.993157325112296         1.1499890962281562E-8
10.000896031294172        1.1499931638820898E-8
10.015275890635339        1.1499973006801885E-8
10.018442030364856        1.1500036148006555E-8
10.040071714239504        1.1500486704187491E-8
10.041313930864332        1.150061810613591E-8
10.041494119056466        1.1500520158769547E-8
10.061462047892249        1.1501403653717924E-8
10.063512921935457        1.1501513689590698E-8
10.06848587105971         1.150189513698133E-8
10.082955699577216        1.1502698978688413E-8
10.097287895460445        1.1503719704003369E-8
10.114456992480337        1.1504911287827133E-8
10.12477437203587         1.150614909353063E-8
10.130100880211641        1.1506689418701867E-8
10.141885089821013        1.1508146563941434E-8
10.155859739880691        1.150950886271384E-8
10.179666682609259        1.151283492981791E-8
10.186312144401175        1.1513319606286329E-8
10.207142826149175        1.151631175044292E-8
10.208119976262353        1.1516667167768659E-8
10.231563803862391        1.1519905445411388E-8
10.236954218737345        1.1520282179984526E-8
10.25281964995466         1.1523115263652472E-8
10.27287624278318         1.1526020472842868E-8
10.279649060722777        1.1527240672262408E-8
10.305503734568763        1.1530496602502262E-8
10.307414281643522        1.1531325251674863E-8
10.331323627733216        1.1535127548221073E-8
10.338294950459952        1.1535985492673276E-8
10.352223034112052        1.1537998136017292E-8
10.369336481648508        1.1540446935197628E-8
10.373204724176954        1.1540434067773007E-8
10.378224902992951        1.1540419968381105E-8
10.397086253782572        1.1542932789490867E-8
10.410968074616763        1.154454371329547E-8
10.421700392411235        1.1544479216043043E-8
10.448298438662125        1.1543463330600107E-8
10.451530089131978        1.1544577680813256E-8
10.480883859061711        1.1543454807620007E-8
10.485034340867745        1.1542521388070523E-8
10.509140188287097        1.1538659943431188E-8
10.520588405844432        1.153478401814698E-8
10.535181018589423        1.1530615103978223E-8
10.546483534811946        1.1526357320758795E-8
10.560576764947054        1.1518993211248415E-8
10.566142333311817        1.1516597802675927E-8
10.569502940508746        1.1515604680587242E-8
10.589132182074515        1.1502835344744822E-8
10.592187940969678        1.1500840256567861E-8
10.607585828626597        1.148773980950225E-8
10.61752093999347         1.1473593261298593E-8
10.619440553643841        1.1474579179172638E-8
10.64126127368583         1.1446412374487157E-8
10.641530390029706        1.1449449739209597E-8
10.641553576449102        1.1446758722971637E-8
10.641705526162152        1.1451331139219365E-8
10.660125930364746        1.142194764086444E-8
10.667854755168324        1.1406919526819237E-8
10.681379219412493        1.1384859266413286E-8
10.687958883863953        1.1372332008292046E-8
10.70721546100571         1.1328016979515556E-8
10.712696224857952        1.1314548785809664E-8
10.727725826565003        1.1269818776059947E-8
10.728663411960403        1.1264743664650987E-8
10.743137094279128        1.1216344078343444E-8
10.747761450853256        1.1199515243125172E-8
10.760097359855344        1.1145768646147427E-8
10.76164743902496         1.1138675597734584E-8
10.764761259101395        1.112279961899516E-8
10.778794795819145        1.1057408536827739E-8
10.78201978232437         1.1040862055959578E-8
10.80347094085762         1.0910776802790609E-8
10.807682320886055        1.0880924234095256E-8
10.824725457282186        1.0748331708079145E-8
10.825490467392811        1.0741435301412353E-8
10.843724336824504        1.0569010633682265E-8
10.849030717083576        1.0513983574123751E-8
10.867530934574976        1.0288680636377386E-8
10.87388469941573         1.0201054518655992E-8
10.8983731281963          9.799668610647924E-9
10.90227579213925         9.69871258011582E-9
10.905449319422146        9.634424699385597E-9
10.92445734291393         9.13826733493281E-9
10.935620734477414        8.866680771787913E-9
10.941206433245188        8.759053102704796E-9
10.964446621742615        7.952820458074704E-9
10.97176574223655         7.653655197075519E-9
10.983829553877063        7.119136286875358E-9
10.99379556669605         6.7220504216176325E-9
11.011179934564922        5.9418798253937956E-9
11.021442720814667        5.555571610884872E-9
11.044815792908622        4.634921403297843E-9
11.052335770576839        4.382177869018395E-9
11.070819938847587        3.7913603691985466E-9
11.096660922794612        3.1743952125366628E-9
11.097745543485068        3.1380347552752733E-9
11.0982038139064          3.1326292772407226E-9
11.099207150020845        3.077192121272225E-9
11.124331522300654        2.6253792408280738E-9
11.138247565975366        2.413189249644519E-9
11.148781812812283        2.2688061356093294E-9
11.165891328181047        2.064065938108453E-9
11.17217874073974         1.9929542356790977E-9
11.188713928810508        1.834001224667408E-9
11.195935484020994        1.7689521164399306E-9
11.215087563767414        1.6163404077585326E-9
11.219949655523843        1.5800002367072133E-9
11.238775025624966        1.457648551193276E-9
11.257289535104096        1.3535328910561047E-9
11.262154826925038        1.3258309731457903E-9
11.279177061612831        1.2439044716543125E-9
11.284092962942726        1.2192103440076614E-9
11.308936684318072        1.1086836179946312E-9
11.311831708232202        1.1029541450414736E-9
11.31229822601154         1.1015590448027694E-9
11.312863165709677        1.0949735868521187E-9
11.315437095093344        1.0904504952606503E-9
11.3364172814646          1.0157812535714495E-9
11.348549171219386        9.761268489355441E-10
11.36813801666945         9.153122480181544E-10
11.370048745559677        9.140201029857834E-10
11.379942273552757        8.869603836507493E-10
11.395463208288927        8.483564098017692E-10
11.397435589981471        8.430267435598968E-10
11.420395570987536        7.898250471849195E-10
11.421903966775139        7.852293794423321E-10
11.42640152056407         7.794600257090225E-10
11.444907962094081        7.397900018822896E-10
11.470131784079445        6.946200526953674E-10
11.47130458859544         6.940637372567458E-10
11.479750115715659        6.787190623196438E-10
11.499995118382383        6.455414220059696E-10
11.501999671999567        6.421583777386615E-10
11.510465593781987        6.300428829696632E-10
11.525502554179862        6.066121440697119E-10
11.529061993824484        6.01970585356721E-10
11.540414508967173        5.875830434023928E-10
11.55619103381873         5.675421800823165E-10
11.56089357331704         5.614761104832259E-10
11.586381708910626        5.318911679331188E-10
11.587532092067065        5.303593348654205E-10
11.588149012718143        5.290167017537169E-10
11.611525937177944        5.043963040496725E-10
11.620919439715903        4.953345054483818E-10
11.649076271515678        4.684376962860155E-10
11.65071839558999         4.679210125937182E-10
11.651525381961651        4.666240487269329E-10
11.6529653296606          4.65174836854702E-10
11.68809589689257         4.3555777992596705E-10
11.701150413821544        4.2533008283084053E-10
11.71474138250148         4.157164590173953E-10
11.738195453099905        3.9814390948523297E-10
11.745760279894645        3.935330943122715E-10
11.750693998237049        3.8965075702062847E-10
11.780199007912305        3.7070877697870854E-10
11.786242189699196        3.6734886734147306E-10
11.804352662940893        3.581605054295098E-10
11.818855697777439        3.486101206175315E-10
11.828566595755586        3.42275298597387E-10
11.85984472463528         3.268827949417402E-10
11.894208894402803        3.138928580149981E-10
11.920671418584828        2.9973100271823426E-10
11.99707820458393         2.6376163028382175E-10
11.997153507102121        2.694912854134773E-10
11.998364747022034        2.73242493243428E-10
12.09861041320982         2.383660095242728E-10
12.104726571454899        2.3006444774885867E-10
12.20041709281315         2.0756984487761488E-10
12.206971042781259        2.0379133274929907E-10
12.30078716517344         1.8772355904994004E-10
12.307770707354514        1.8455070521346004E-10
12.400643084335194        1.6871421495664766E-10
12.407619008843637        1.6403072834751487E-10
12.500131975713034        1.5082575631988723E-10
12.507108569823723        1.4857870129840216E-10
12.599500720637597        1.3873659507142385E-10
12.606469064875915        1.3526849690585691E-10
12.69882238464043         1.2539600937397132E-10
12.705781632313869        1.237015763139735E-10
12.798122591286297        1.1622984203669303E-10
12.805074401457935        1.1470436447460748E-10
12.897412110412429        1.0699495542392232E-10
12.904362124553941        1.0464791818395628E-10
12.996699976659988        9.790418104860844E-11
13.00364941003794         9.673408490975112E-11
13.095987556478345        9.154345904803173E-11
13.102937146869856        9.047515196197107E-11
13.195275087075784        8.503456167654177E-11
13.202225447394863        8.336254445031002E-11
13.294562852175602        7.852516317828443E-11
13.301514325350402        7.767882973219908E-11
13.393851143732572        7.390804455147298E-11
13.400803593856656        7.31272348364841E-11
13.493139885914792        6.912731774210567E-11
13.500092707969445        6.788914548025659E-11
13.592428447273818        6.478127507776847E-11
13.599381097033149        6.365306491361896E-11
13.6917164086349          6.081724131132313E-11
13.698668893808149        5.978596758945538E-11
13.791004127708568        5.6776700926665694E-11
13.797956918484779        5.624491912664348E-11
13.89029218443494         5.3862357574532556E-11
13.897245608812097        5.3365384719169504E-11
13.989580744996314        5.080019683247142E-11
13.996534591906986        4.999900554719243E-11
14.088869454181996        4.765179288181934E-11
14.09582324109465         4.723511741203363E-11
14.188157874771955        4.5363338519071176E-11
14.19511132328341         4.497160210799596E-11
14.287445950917977        4.29423585796362E-11
14.294399194480164        4.2305916681067715E-11
14.386733979434037        4.0435003328609915E-11
14.393687358080285        4.010160619698402E-11
14.486022352788904        3.860050888805362E-11
14.492975989610834        3.828546581678775E-11
14.585311223324922        3.664843186857837E-11
14.59226480105038         3.613317373637753E-11
14.684600292282408        3.4824450079489846E-11
14.691553243614878        3.4342413938286606E-11
14.783889015089667        3.311708721011382E-11
14.790840975670722        3.2665341714147746E-11
14.883177011778372        3.133105591745412E-11
14.89012821013996         3.109204800696702E-11
14.982464384714152        3.0012416470990676E-11
14.989415633100787        2.9784961564075334E-11
15.081751748931046        2.859779278316742E-11
15.088703910736324        2.8222275775971136E-11
15.181039692396388        2.711044008200898E-11
15.187993057641815        2.6910730805662345E-11
15.280328240145412        2.6007163738816003E-11
15.28728240696813         2.5816410885939132E-11
15.379617081882799        2.48186068565004E-11
15.386571364080734        2.4502172673034994E-11
15.478906142064783        2.3563196752257776E-11
15.485859886540554        2.3394129921724573E-11
15.578195517979086        2.26280182236096E-11
15.58514810497769         2.2465995031987768E-11
15.67748494172341         2.1616672519439146E-11
15.684435816418752        2.1346698360263655E-11
15.776773692691034        2.0655784860474017E-11
15.783722768484342        2.039906362588666E-11
15.876061216388663        1.9741677318556954E-11
15.883009353427575        1.9497250518488944E-11
15.97534794059743         1.8769478840672962E-11
15.982296660908979        1.8637972597232253E-11
16.074635111488487        1.804061872274705E-11
16.081585538925605        1.791395218755731E-11
16.173923586247547        1.724776044312031E-11
16.18087561325217         1.7035239646770787E-11
16.27321303810907         1.640129443173989E-11
16.280165514993925        1.628650530505862E-11
16.372502535736693        1.576442749082086E-11
16.379454181616303        1.565354864219578E-11
16.471791427731898        1.5069379376934227E-11
16.47874161921259         1.4882650261845958E-11
16.57107937489895         1.4324624187234492E-11
16.578028432813987        1.4223392366814765E-11
16.67036639234098         1.3762354085344632E-11
16.677315421404796        1.3664304391733336E-11
16.769653181574892        1.3146754453078333E-11
16.776603479452167        1.2980998190445215E-11
16.8689406181623          1.255423275187392E-11
16.87589285990554         1.2394572257272581E-11
16.96822891187665         1.1983290938666535E-11
16.975182757217972        1.1829332763486415E-11
17.067517531495476        1.1367899176818687E-11
17.07447216930934         1.1283915172572368E-11
17.166805969371925        1.0900673629289183E-11
17.173760810437972        1.081896536343753E-11
17.266094271482544        1.0386484122569777E-11
17.273049112547426        1.0247526968519125E-11
17.36538257359876         9.830322375356595E-12
17.372337414659352        9.754246113521673E-12
17.46467087573537         9.406652380865725E-12
17.471625716780608        9.332440459022085E-12
17.5639591779433          8.938947421800297E-12
17.570914018935433        8.812276776369947E-12
17.6632474803895          8.431286842239147E-12
17.670202321204666        8.361684288333216E-12
17.76253578358869         8.04326256308401E-12
17.769490623837733        7.975183306384674E-12
17.861824089010366        7.562896719577484E-12
17.868778927528787        7.496934000917525E-12
17.961112400450624        7.19490284149999E-12
17.96806723394004         7.130266954612481E-12
18.060400726451153        6.786527429250646E-12
18.067355546157003        6.6755182373758466E-12
18.15968908258798         6.3406235594467586E-12
18.166643867154548        6.2792486025419154E-12
18.25897748798774         5.997851459158509E-12
18.265932191430025        5.937545224536735E-12
18.358265946179706        5.616241672060851E-12
18.36522048740224         5.5122750107432315E-12
18.45755442201748         5.198039493185093E-12
18.464508689010817        5.1403399861514556E-12
18.55684287903994         4.875431862627311E-12
18.56379673017399         4.818578010115575E-12
18.656131431990893        4.515092399383103E-12
18.66308456772891         4.416696382855042E-12
18.755420494691418        4.118725211076422E-12
18.76237201764563         4.0639068542667995E-12
18.85471050283475         3.811864947259528E-12
18.861658299398044        3.757700881273351E-12
18.954000912866576        3.427135040752722E-12
18.960941939378046        3.373848470656523E-12
19.053290103869465        3.1285732903791077E-12
19.06022316792053         3.0758322831365584E-12
19.152575661310593        2.793217603358347E-12
19.159502984482693        2.7012972760305518E-12
19.2518561326038          2.421988768129184E-12
19.25877323624635         2.37046447035229E-12
19.351097461522016        2.132942943783742E-12
19.357981955277175        2.081896024725737E-12
19.44987663182365         1.8079871225686498E-12
19.457071103453814        1.7187745371476685E-12
19.548096689555045        1.4494897826490223E-12
19.555912040448792        1.397768378404441E-12
19.645738731205263        1.1687234967587936E-12
19.653501187892353        1.1204725817368988E-12
19.741686529911217        8.263207178935428E-13
19.748769576925284        7.710557469863142E-13
19.841824880425357        5.325391766882562E-13
19.854166243998513        4.406556108731641E-13
19.897144864930286        3.516497757063968E-13
19.933874650165166        2.0447440677789972E-13
19.950952053994286        1.3639078838398954E-13
20                        -3.830659246458924E-23
